SensorId, TimeStamp (s), FrameNumber, AccX (g), AccY (g), AccZ (g), GyroX (deg/s), GyroY (deg/s), GyroZ (deg/s), MagX (uT), MagY (uT), MagZ (uT), EulerX (deg), EulerY (deg), EulerZ (deg), QuatW, QuatX, QuatY, QuatZ, LinAccX (g), LinAccY (g), LinAccZ (g), Pressure (kPa), Altitude (m), Temperature (degC), HeaveMotion (m)
1, 0.0850, 34, -0.77730399, -0.64137626, -0.03442074, -1.01829696, 0.85137755, 7.46786499, -29.40660667, 11.28325081, -68.34259033, 88.87770081, -49.96758652, -85.73462677, -0.67552006, 0.25998643, -0.65276921, -0.22354425, 0.01162350, -0.00172150, 0.02182196, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.0875, 35, -0.78046322, -0.63615096, -0.03115715, -0.80085963, 0.70832562, 7.88485432, -28.76351929, 12.07249355, -67.81642914, 88.87313080, -49.98725128, -85.73126984, -0.67557317, 0.25986582, -0.65279961, -0.22343546, 0.01456201, -0.00668293, 0.01851217, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.0900, 36, -0.78508073, -0.63176501, -0.02985857, -0.22123747, 0.22354168, 8.22608662, -28.76351929, 12.07249355, -67.81642914, 88.87142944, -50.00780106, -85.72976685, -0.67561769, 0.25974652, -0.65284187, -0.22331610, 0.01894885, -0.01079381, 0.01719994, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.0925, 37, -0.78715575, -0.62711269, -0.02917211, 0.13812663, 0.29064390, 8.57552242, -28.76351929, 12.07249355, -67.81642914, 88.87040710, -50.02922058, -85.72797394, -0.67566282, 0.25962785, -0.65288681, -0.22318609, 0.02078379, -0.01515949, 0.01650768, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.0950, 38, -0.78462070, -0.62233341, -0.02727118, 0.27985880, 0.62938643, 9.13917351, -28.76351929, 12.07249355, -67.81642914, 88.86869049, -50.05203247, -85.72483063, -0.67571467, 0.25950485, -0.65293068, -0.22304381, 0.01799304, -0.01963330, 0.01459354, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.0975, 39, -0.78171802, -0.62011266, -0.02687653, -0.15566190, 1.23860908, 9.77831936, -28.76351929, 12.07249355, -67.81642914, 88.86402893, -50.07641983, -85.71925354, -0.67578077, 0.25936928, -0.65296698, -0.22289486, 0.01481712, -0.02152682, 0.01415309, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1000, 40, -0.77492344, -0.61913770, -0.02406498, -1.23549068, 1.56154275, 10.62550735, -29.14352417, 11.34171295, -68.40105438, 88.84228516, -50.11882019, -85.70210266, -0.67594093, 0.25909549, -0.65298688, -0.22266945, 0.00754780, -0.02192903, 0.01110949, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1025, 41, -0.77419561, -0.61404854, -0.01861187, -2.89199591, 2.08571911, 11.54725266, -29.14352417, 11.34171295, -68.40105438, 88.82810974, -50.14758682, -85.69305420, -0.67604303, 0.25889844, -0.65300727, -0.22252855, 0.00649816, -0.02662998, 0.00550564, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1050, 42, -0.77335453, -0.61025870, -0.01684481, -4.26219034, 2.68840981, 12.04948330, -29.14352417, 11.34171295, -68.40105438, 88.80865479, -50.17756653, -85.68159485, -0.67616391, 0.25867698, -0.65301502, -0.22239636, 0.00532192, -0.03001363, 0.00352943, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1075, 43, -0.77142197, -0.61034298, -0.01892741, -5.56208277, 3.43464112, 12.27367210, -29.14352417, 11.34171295, -68.40105438, 88.78366852, -50.20806122, -85.66717529, -0.67630374, 0.25843671, -0.65300655, -0.22227512, 0.00304860, -0.02951461, 0.00534152, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1100, 44, -0.76523888, -0.61346817, -0.02192066, -6.35686064, 3.97566271, 12.63330555, -29.14352417, 11.34171295, -68.40105438, 88.75504303, -50.23941803, -85.65058136, -0.67645746, 0.25818223, -0.65298831, -0.22215687, -0.00348467, -0.02596194, 0.00802408, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1125, 45, -0.75893188, -0.61769372, -0.02529760, -6.86368656, 4.51497650, 13.27173615, -28.90967560, 11.22478771, -68.43028259, 88.72341919, -50.27234268, -85.63179016, -0.67662472, 0.25791371, -0.65296310, -0.22203332, -0.01015908, -0.02128697, 0.01105808, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1150, 46, -0.75637937, -0.62061787, -0.02632517, -7.01042080, 4.98731184, 13.97802162, -28.90967560, 11.22478771, -68.43028259, 88.68992615, -50.30699539, -85.61103821, -0.67680287, 0.25763527, -0.65293407, -0.22189876, -0.01309800, -0.01788926, 0.01172280, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1175, 47, -0.75964093, -0.62370759, -0.02624359, -6.87157249, 5.67224169, 14.54637623, -28.90967560, 11.22478771, -68.43028259, 88.65464783, -50.34302139, -85.58751678, -0.67699271, 0.25735402, -0.65289885, -0.22174998, -0.01023787, -0.01430643, 0.01125941, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1200, 48, -0.76035649, -0.62824130, -0.02753351, -6.58708000, 6.08595943, 14.83081818, -28.90967560, 11.22478771, -68.43028259, 88.61875916, -50.37972641, -85.56229401, -0.67718804, 0.25707492, -0.65286028, -0.22159055, -0.00993097, -0.00927013, 0.01216156, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1225, 49, -0.76277936, -0.63261998, -0.03162809, -5.94097948, 6.22718143, 15.04043961, -28.90967560, 11.22478771, -68.43028259, 88.58398438, -50.41694641, -85.53644562, -0.67738277, 0.25680304, -0.65282393, -0.22141804, -0.00792217, -0.00438172, 0.01588163, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1250, 50, -0.76628256, -0.63438147, -0.02993712, -5.22090292, 6.09432316, 15.10622597, -29.05583191, 11.83864307, -68.54721069, 88.55135345, -50.45431900, -85.51104736, -0.67757165, 0.25654012, -0.65279317, -0.22123495, -0.00483441, -0.00210846, 0.01384063, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1275, 51, -0.77062911, -0.63713712, -0.02777085, -4.57454538, 6.16960335, 15.10513401, -29.05583191, 11.83864307, -68.54721069, 88.52006531, -50.49168015, -85.48529816, -0.67775798, 0.25628713, -0.65276438, -0.22104225, -0.00090277, 0.00115883, 0.01133974, 0.00000000, 0.00000000, 0.00000000, 0.00000000
