SensorId, TimeStamp (s), FrameNumber, AccX (g), AccY (g), AccZ (g), GyroX (deg/s), GyroY (deg/s), GyroZ (deg/s), MagX (uT), MagY (uT), MagZ (uT), EulerX (deg), EulerY (deg), EulerZ (deg), QuatW, QuatX, QuatY, QuatZ, LinAccX (g), LinAccY (g), LinAccZ (g), Pressure (kPa), Altitude (m), Temperature (degC), HeaveMotion (m)
1, 0.0625, 25, 0.58010864, 0.79514897, -0.12701948, 0.99814928, 2.91934657, 0.26472232, 54.45775986, 37.82519531, -59.31014252, -81.78512573, 36.52916718, 148.09965515, -0.00000220, 0.39862785, 0.53262311, -0.74659795, 0.01512313, 0.00015992, 0.01220252, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.0650, 26, 0.57902873, 0.79691625, -0.12198011, 0.56786239, 2.84168601, 0.54483604, 54.45775986, 37.82519531, -59.31014252, -81.78877258, 36.53153610, 148.09114075, 0.00002688, 0.39868045, 0.53260916, -0.74657983, 0.01623625, -0.00162429, 0.00721727, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.0675, 27, 0.57891947, 0.79723060, -0.11818696, 0.27997252, 2.90604067, 0.68652987, 54.45775986, 37.82519531, -59.31014252, -81.79321289, 36.53426743, 148.08250427, 0.00005190, 0.39873576, 0.53259861, -0.74655783, 0.01638383, -0.00195801, 0.00348985, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.0700, 28, 0.57807648, 0.79756767, -0.11622491, -0.00860067, 3.04073167, 0.75923955, 54.07775497, 38.20520401, -59.80707169, -81.79860687, 36.53723526, 148.07348633, 0.00007479, 0.39879411, 0.53259212, -0.74653131, 0.01726842, -0.00231463, 0.00160702, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.0725, 29, 0.57917738, 0.79486692, -0.11614631, -0.36869189, 3.10771036, 0.69138473, 54.07775497, 38.20520401, -59.80707169, -81.80503845, 36.54005051, 148.06422424, 0.00009643, 0.39885271, 0.53259206, -0.74649996, 0.01620698, 0.00036991, 0.00162191, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.0750, 30, 0.58076715, 0.78972942, -0.11745019, -0.58480686, 3.17383528, 0.76292783, 54.07775497, 38.20520401, -59.80707169, -81.80749512, 36.53441620, 148.05685425, 0.00016843, 0.39885578, 0.53260189, -0.74649137, 0.01453823, 0.00557035, 0.00295149, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.0775, 31, 0.58403778, 0.79132861, -0.11645483, -0.73218054, 3.65276098, 1.04966414, 54.07775497, 38.20520401, -59.80707169, -81.81574249, 36.53831100, 148.04608154, 0.00018741, 0.39892745, 0.53260469, -0.74645108, 0.01132220, 0.00394750, 0.00207648, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.0800, 32, 0.58549362, 0.79133016, -0.11609120, -0.73416764, 3.92641568, 1.26320171, 54.07775497, 38.20520401, -59.80707169, -81.82444763, 36.54282761, 148.03454590, 0.00020607, 0.39900604, 0.53260559, -0.74640834, 0.00992972, 0.00391680, 0.00184032, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.0825, 33, 0.58692712, 0.79529959, -0.11811072, -0.80745965, 4.13016129, 1.47602427, 53.93159866, 37.97135162, -59.36860657, -81.83364105, 36.54795074, 148.02247620, 0.00022300, 0.39909044, 0.53260589, -0.74636304, 0.00856805, -0.00008690, 0.00399507, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.0850, 34, 0.58981311, 0.79831511, -0.12173639, -0.73604810, 4.19897223, 1.54666388, 53.93159866, 37.97135162, -59.36860657, -81.84278870, 36.55326462, 148.01022339, 0.00024020, 0.39917678, 0.53260440, -0.74631792, 0.00575656, -0.00313896, 0.00775544, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.0875, 35, 0.59368646, 0.79908282, -0.12258796, -0.51788354, 3.92183900, 1.68207324, 53.93159866, 37.97135162, -59.36860657, -81.85083771, 36.55882263, 147.99888611, 0.00025387, 0.39926019, 0.53259814, -0.74627775, 0.00196111, -0.00394779, 0.00872687, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.0900, 36, 0.59829962, 0.79798591, -0.12175881, -0.51730686, 3.85260153, 1.68113256, 53.93159866, 37.97135162, -59.36860657, -81.85875702, 36.56434250, 147.98774719, 0.00026676, 0.39934245, 0.53259188, -0.74623817, -0.00257462, -0.00289208, 0.00801585, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.0925, 37, 0.60205770, 0.79933459, -0.12027949, -0.36846018, 3.23190475, 1.60228932, 53.93159866, 37.97135162, -59.36860657, -81.86519623, 36.56945801, 147.97850037, 0.00027501, 0.39941370, 0.53258389, -0.74620575, -0.00626105, -0.00428057, 0.00663333, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.0950, 38, 0.60461169, 0.80161399, -0.11548413, -0.36463657, 2.74943900, 1.45585430, 53.93159866, 36.77287292, -59.42706680, -81.87077332, 36.57403564, 147.97065735, 0.00028008, 0.39947540, 0.53257716, -0.74617755, -0.00875086, -0.00659597, 0.00192212, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.0975, 39, 0.60643810, 0.80062008, -0.11415891, -0.29113150, 2.54349589, 1.38288140, 53.93159866, 36.77287292, -59.42706680, -81.87581635, 36.57835388, 147.96343994, 0.00028458, 0.39953285, 0.53256989, -0.74615198, -0.01051676, -0.00563651, 0.00067319, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1000, 40, 0.60547400, 0.79926014, -0.11393335, -0.14595795, 2.34042192, 1.16983294, 53.93159866, 36.77287292, -59.42706680, -81.88018036, 36.58207703, 147.95672607, 0.00029146, 0.39958453, 0.53256208, -0.74612987, -0.00950050, -0.00430626, 0.00051368, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1025, 41, 0.60704321, 0.80280751, -0.11217150, -0.14638412, 2.34481597, 0.89013350, 53.93159866, 36.77287292, -59.42706680, -81.88462067, 36.58510208, 147.94990540, 0.00030294, 0.39963305, 0.53255671, -0.74610776, -0.01102728, -0.00787610, -0.00118212, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1050, 42, 0.60846764, 0.80838865, -0.11514392, -0.57762986, 2.27704215, 0.54092360, 53.93159866, 36.77287292, -59.42706680, -81.89010620, 36.58724213, 147.94313049, 0.00031555, 0.39967641, 0.53256142, -0.74608117, -0.01242173, -0.01346845, 0.00186962, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1075, 43, 0.60846764, 0.80838865, -0.11514392, -0.57762986, 2.27704215, 0.54092360, 53.93159866, 38.00058365, -59.04706192, -81.89559937, 36.58938217, 147.93634033, 0.00032817, 0.39971977, 0.53256613, -0.74605459, -0.01239169, -0.01347965, 0.00194895, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1100, 44, 0.62308562, 0.81956059, -0.11793556, -2.07940817, 1.17052031, -0.44833347, 53.93159866, 38.00058365, -59.04706192, -81.90306854, 36.58868408, 147.93254089, 0.00033093, 0.39973360, 0.53260386, -0.74602020, -0.02701951, -0.02462966, 0.00484316, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1125, 45, 0.62308562, 0.81956059, -0.11793556, -2.07940817, 1.17052031, -0.44833347, 53.93159866, 38.00058365, -59.04706192, -81.91053009, 36.58798981, 147.92872620, 0.00033369, 0.39974746, 0.53264159, -0.74598581, -0.02702922, -0.02460766, 0.00494570, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1150, 46, 0.62524152, 0.82730889, -0.11745476, -4.08217669, -0.34294549, -2.28075218, 53.93159866, 38.00058365, -59.04706192, -81.92070770, 36.58221817, 147.92878723, 0.00033123, 0.39971542, 0.53272796, -0.74594134, -0.02926601, -0.03227664, 0.00459768, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1175, 47, 0.62756956, 0.82297784, -0.11471529, -4.79571486, -1.10028803, -2.98809052, 53.93159866, 38.00058365, -59.04706192, -81.93144989, 36.57444000, 147.93086243, 0.00032524, 0.39966282, 0.53283203, -0.74589515, -0.03170305, -0.02784419, 0.00199595, 0.00000000, 0.00000000, 0.00000000, 0.00000000
