SensorId, TimeStamp (s), FrameNumber, AccX (g), AccY (g), AccZ (g), GyroX (deg/s), GyroY (deg/s), GyroZ (deg/s), MagX (uT), MagY (uT), MagZ (uT), EulerX (deg), EulerY (deg), EulerZ (deg), QuatW, QuatX, QuatY, QuatZ, LinAccX (g), LinAccY (g), LinAccZ (g), Pressure (kPa), Altitude (m), Temperature (degC), HeaveMotion (m)
1, 0.0375, 15, -0.10268380, -0.98220301, -0.06252682, 2.38139200, -6.70747328, 1.01320100, -5.11546326, -25.46039200, -60.59631729, 84.78376770, -8.01018524, -71.13065338, 0.62669802, -0.51708579, 0.43313766, 0.39020982, -0.03666528, -0.00393939, -0.02750137, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.0400, 16, -0.10400942, -0.98369455, -0.06181376, 3.17125583, -6.56490850, 1.22237265, -5.11546326, -25.46039200, -60.59631729, 84.81407166, -7.97538757, -71.24263000, 0.62607348, -0.51696980, 0.43357256, 0.39088252, -0.03473824, -0.00257939, -0.02770047, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.0425, 17, -0.10738246, -0.98561305, -0.05768151, 3.88913178, -6.42191601, 1.36184537, -5.11546326, -25.46039200, -60.59631729, 84.82599640, -7.98022938, -71.25846863, 0.62598050, -0.51695526, 0.43370882, 0.39089957, -0.03144888, -0.00066781, -0.03162649, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.0450, 18, -0.10773407, -0.98735982, -0.05599677, 4.89716053, -6.55648327, 1.70642638, -5.11546326, -25.46039200, -60.59631729, 84.84046936, -7.98595190, -71.27456665, 0.62587774, -0.51695007, 0.43385935, 0.39090386, -0.03119620, 0.00107014, -0.03306074, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.0475, 19, -0.11026886, -0.98899037, -0.05455017, 6.33978796, -7.03760386, 2.32464767, -5.32008171, -26.10347748, -61.06401443, 84.85871124, -7.99331760, -71.29173279, 0.62575942, -0.51695460, 0.43403572, 0.39089149, -0.02878871, 0.00269032, -0.03419179, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.0500, 20, -0.11026886, -0.98899037, -0.05455017, 6.33978796, -7.03760386, 2.32464767, -5.32008171, -26.10347748, -61.06401443, 84.87694550, -8.00067902, -71.30890656, 0.62564111, -0.51695913, 0.43421209, 0.39087909, -0.02891593, 0.00267983, -0.03387621, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.0525, 21, -0.11460213, -0.99301153, -0.04983715, 7.28883457, -8.69826508, 2.78860807, -5.32008171, -26.10347748, -61.06401443, 84.89812469, -8.00956249, -71.33014679, 0.62550026, -0.51695800, 0.43442437, 0.39087003, -0.02473620, 0.00668997, -0.03822271, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.0550, 22, -0.11460213, -0.99301153, -0.04983715, 7.28883457, -8.69826508, 2.78860807, -5.32008171, -26.10347748, -61.06401443, 84.91931152, -8.01843262, -71.35139465, 0.62535936, -0.51695687, 0.43463662, 0.39086094, -0.02488948, 0.00667894, -0.03785606, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.0575, 23, -0.11870195, -0.99687397, -0.04756614, 7.93713522, -8.83289433, 2.92454362, -5.32008171, -26.10347748, -61.06401443, 84.94216919, -8.02766991, -71.37294769, 0.62521100, -0.51696211, 0.43485779, 0.39084539, -0.02094932, 0.01052892, -0.03973166, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.0600, 24, -0.12098527, -0.99999392, -0.04504308, 8.15461636, -9.03969097, 2.99096847, -5.70008755, -25.46039200, -60.85939789, 84.96564484, -8.03710175, -71.39501190, 0.62505877, -0.51696789, 0.43508434, 0.39082918, -0.01882901, 0.01363612, -0.04184860, 0.00000000, 0.00000000, 0.00000000, 0.00000000
