SensorId, TimeStamp (s), FrameNumber, AccX (g), AccY (g), AccZ (g), GyroX (deg/s), GyroY (deg/s), GyroZ (deg/s), MagX (uT), MagY (uT), MagZ (uT), EulerX (deg), EulerY (deg), EulerZ (deg), QuatW, QuatX, QuatY, QuatZ, LinAccX (g), LinAccY (g), LinAccZ (g), Pressure (kPa), Altitude (m), Temperature (degC), HeaveMotion (m)
1, -0.0000, 0, -0.32551739, -0.66351765, -0.65522599, -6.40675306, -7.49652481, 1.19842672, -14.44022179, -8.76936531, -82.31510925, 47.01887131, -19.37186623, -35.91825485, 0.88057429, -0.32648394, 0.26800758, 0.21487015, -0.00618044, -0.02664263, 0.01206559, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.0025, 1, -0.33157682, -0.66633809, -0.65770072, -7.13210630, -6.61303711, 1.84223878, -14.44022179, -8.76936531, -82.31510925, 47.00419235, -19.38650703, -35.92774582, 0.88059503, -0.32630518, 0.26811430, 0.21492356, -0.00036207, -0.02359546, 0.01442135, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.0050, 2, -0.33424419, -0.67143631, -0.66315001, -7.79004097, -5.23982143, 2.21271038, -14.44022179, -8.76936531, -82.31510925, 46.98676300, -19.39948463, -35.93389893, 0.88063020, -0.32611802, 0.26819417, 0.21496391, 0.00209168, -0.01824648, 0.01971209, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.0075, 3, -0.33195072, -0.67465729, -0.66931385, -8.30431938, -3.86416483, 2.51280570, -14.44022179, -8.76936531, -82.31510925, 46.96698380, -19.41066551, -35.93684387, 0.88067847, -0.32592568, 0.26824734, 0.21499172, -0.00038591, -0.01475602, 0.02568215, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.0100, 4, -0.32990167, -0.67290437, -0.67087984, -8.45699024, -2.76100230, 2.73808408, -14.84945869, -10.58170128, -82.25665283, 46.94597244, -19.42038155, -35.93723679, 0.88073516, -0.32573417, 0.26828015, 0.21500820, -0.00259489, -0.01623166, 0.02703375, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.0125, 5, -0.32784402, -0.67179209, -0.67062265, -8.53615475, -1.86378241, 2.89038944, -14.84945869, -10.58170128, -82.25665283, 46.92409134, -19.42883873, -35.93561935, 0.88079858, -0.32554451, 0.26829648, 0.21501590, -0.00479171, -0.01706201, 0.02654708, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.0150, 6, -0.32420459, -0.66960615, -0.66754168, -8.61463642, -1.03689873, 3.11167860, -14.84945869, -10.58170128, -82.25665283, 46.90135193, -19.43629456, -35.93199158, 0.88086826, -0.32535589, 0.26829809, 0.21501389, -0.00855383, -0.01896071, 0.02322227, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.0175, 7, -0.31862146, -0.66839802, -0.66423529, -8.83399868, -0.55754578, 3.32871604, -14.84945869, -10.58170128, -82.25665283, 46.87762070, -19.44331932, -35.92703247, 0.88094318, -0.32516399, 0.26829097, 0.21500556, -0.01425258, -0.01987207, 0.01965869, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.0200, 8, -0.31546426, -0.66816348, -0.66240513, -8.97791195, -0.49404520, 3.60980797, -14.84945869, -10.58170128, -82.25665283, 46.85330963, -19.45075226, -35.92144775, 0.88102090, -0.32496798, 0.26828396, 0.21499224, -0.01753211, -0.01980162, 0.01756608, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.0225, 9, -0.31206852, -0.66742760, -0.66117889, -9.26411724, -0.57365823, 4.09924412, -15.25869656, -9.85092068, -81.90587616, 46.82804489, -19.45920753, -35.91512299, 0.88110250, -0.32476324, 0.26828060, 0.21497174, -0.02106703, -0.02021724, 0.01607013, 0.00000000, 0.00000000, 0.00000000, 0.00000000
